CWM.RootD,CWM.BTh,CWM.LTh,CWM.LDMC,CWM.WD,CWM.C.N,CWM.LL,CWM.SLA,CWM.MoistUse
0.79727177284,5.48812407332,0.489615000556667,0.349577934153333,0.462529540063333,2,44.4849045824,11.4247076579333,1.99
0.792828186528497,4.85637955529534,0.478705547823834,0.317124043041451,0.459251320880829,2,43.7322905414508,10.5737391304663,1.9740932642487
0.809769022556391,5.16215431508271,0.464599346285714,0.345210057150376,0.478090565781955,2,44.1819622938346,11.4694682567293,1.91729323308271
0.773740909090909,4.30490396176515,0.476998316901515,0.288626446166667,0.445445682916667,2,41.8441497772576,9.78409119159091,2.03030303030303
0.801765369127517,5.46652375821477,0.476325759369128,0.350399901879195,0.462831533375839,2,44.7284218240269,11.4828296005034,1.99328859060403
0.752217237569061,5.16712774418232,0.715124109701658,0.319890302505525,0.441484605756906,2,42.9824377562983,9.83754918995856,2
0.776065700139037,5.59438465339037,0.605605724903743,0.349805648347594,0.454080960486631,2,44.0162896514144,11.029973172607,2.00267379679144
0.585318620689655,7.26979698606897,1.85932414337931,0.385822075758621,0.393730704896552,2,40.2410092593103,7.98385409431035,2
0.658245,7.15229753104167,1.4274740365,0.401442762770833,0.421085429208333,2,42.33694106875,9.82025631552083,2
0.777329412199005,5.16665752840796,0.568854821467662,0.323495729955224,0.449934788651741,2,43.5244874014925,10.4082549650249,2
0.85872,7.5,0.487218333333333,0.471303026,0.488484848666667,2,53.5475759533333,13.50669429,2
0.892612173913043,7.5,0.522331956521739,0.469086091913044,0.485533597130435,2,60.3011466791304,11.7262426952174,2
0.908832,7.5,0.539136333333333,0.4680251306,0.484121212466667,2,63.5332126693333,10.874169432,2
0.898222702702703,7.5,0.528144684684685,0.468719099445946,0.485045045355856,2,61.4191364276577,11.4315057758108,2
0.906048,7.5,0.536252,0.4682072359,0.4843636367,2,62.978455074,11.020420813,2
0.886957714285714,7.5,0.516473714285714,0.469455957957143,0.4860259743,2,59.1744029917143,12.0232874255714,2
0.819543703703704,7.5,0.530985908567901,0.469302646814815,0.486018917987654,2,47.8276879982716,14.5780838331481,2
0.799966419753087,7.5,0.707533172592593,0.459936329,0.474009935938272,2,48.7953985012346,13.3043460228395,2
0.7185,5.16966700441304,0.891763847391304,0.316311192326087,0.429336782282609,2,41.3052658105,9.21481182413044,2.02173913043478
0.903580689655172,7.49336504161379,0.534444620689655,0.468694609786207,0.483659984841379,2,62.5324017561379,11.2022599942069,2
0.829115,7.323574831575,0.4535355,0.4691418541125,0.4883636364625,2,47.529182281825,14.781803754125,2.025
0.892945321100917,7.5,0.522677110091743,0.469064300293578,0.485504587449541,2,60.3675317124771,11.7087415327523,2
0.662305421019608,1.85272786001961,0.15588798854902,0.334136639490196,0.405396428470588,2,7.23381040284314,13.9638094794902,2.92156862745098
0.829852075471698,7.43701993015094,0.458967924528302,0.46931985109434,0.490000089226415,2,47.8980119671698,14.8605232238679,2
0.839666629333333,7.77691468253968,0.459414284825397,0.474593476873016,0.490300525698413,2,48.2260891311111,14.7829676681905,2
0.823720615384616,6.96301670227692,0.439679230769231,0.455658705692308,0.482866780261539,2,45.2308010223385,14.6754714795385,2.06153846153846
0.838929639483871,7.72754324674194,0.459937902322581,0.471365175564516,0.489513660225807,2,48.1425524116129,14.6870557509839,2
0.816462517116279,6.32937880027907,0.473402469953488,0.385648998732558,0.468952823639535,2,45.8600177298837,12.2193120379535,2
0.849321629010989,7.72493682373627,0.468879117802198,0.433897471857143,0.478214146494506,2,47.5946237527473,13.0585300261538,2
0.8569851504,7.81841057048889,0.473244162311111,0.417596637333333,0.472938691777778,2,47.4261674011111,12.2645371376889,2
0.878461862833333,9.14367962789583,0.470874039885417,0.457953784708333,0.48069124046875,2,48.52847410625,13.1053901089167,2
0.873192820615385,8.48779021485898,0.459115859282051,0.438626881628205,0.473969726871795,2,46.8282031033205,12.5476592175769,2.03846153846154
0.828039045217391,6.72918398756522,0.473954889275362,0.39173758442029,0.469271630695652,2,46.2442526331884,12.1230990764493,2
0.905938664135593,9.86550847457627,0.467252958508475,0.485676223542373,0.485710499271186,2,49.9313376623729,13.3782728858983,2
0.679250709525773,2.02434842391237,0.203679638886598,0.354439289025773,0.419015119159794,2,13.5326450317474,14.1872133279691,2.78865979381443
0.654831475409836,1.21410378403279,0.169130137081967,0.338260932811475,0.41117775904918,2,8.89686437343443,14.1598354015574,2.88524590163934
0.714261657757576,3.28910813287879,0.262638162666667,0.381902453795455,0.435667446401515,2,21.5104376232576,14.3703027302879,2.60606060606061
0.663921879194631,1.48496741208725,0.182746644295302,0.344339041154362,0.413422818805369,2,10.6698411700738,14.1894266595302,2.85234899328859
0.707501038961039,3.05500225007143,0.254690746753247,0.377954319720779,0.433648170045455,2,20.413703570461,14.3929640485065,2.62987012987013
0.648991428571429,0.947065172785714,0.158098214285714,0.332822268928572,0.4064935065,2,7.33154237707143,14.1196936735714,2.92857142857143
0.637479493670886,0.532322462202532,0.13909335443038,0.323942407531646,0.401150747987342,2,4.75758936296203,14.0659269377215,2.9873417721519
0.67461061275,1.85704465639583,0.195973827833333,0.350842141364583,0.416845769072917,2,12.4892850760833,14.1647728351875,2.8125
0.653306542056075,1.10252660290654,0.165221962616822,0.336150780598131,0.408496176728972,2,8.29635840982243,14.1398475025234,2.90654205607477
0.727180377076923,3.75598876020513,0.284459855589744,0.392062338262821,0.441835158621795,2,24.4627600269359,14.4389840258846,2.53846153846154
0.636847924528302,0.509568798254717,0.13805070754717,0.323455239518868,0.400857632933962,2,4.61637684636792,14.0629771806604,2.99056603773585
0.646410485436893,0.854081034087379,0.153837378640777,0.330831429203884,0.405295675203884,2,6.75446941602913,14.1076393239806,2.94174757281553
0.724627418107784,3.66454007602395,0.280424326179641,0.39016368611976,0.440712646814371,2,23.9150668267425,14.4300832551976,2.55089820359281
0.637866536585366,0.546266532321951,0.139732317073171,0.324240957468293,0.401330376941463,2,4.84412827105366,14.0677346298537,2.98536585365854
0.650248143712575,0.992341092826347,0.160172904191617,0.333791650389222,0.407076755586826,2,7.61253125977246,14.1255631882635,2.92215568862275
0.719595837128205,3.69991093197436,0.319680798512821,0.378622090794872,0.431754315871795,2,22.1362009648462,13.7478464101538,2.58974358974359
0.807321285922481,5.9124404089845,0.48392437403876,0.363797138984496,0.463557271883721,2,45.1995972250775,11.6267044723101,2
0.803919979724138,5.79438151914655,0.484738905543104,0.361375287297414,0.463231785900862,2,45.0732545261207,11.6259208848362,2
0.634750980392157,0.683748231009804,0.134970098039216,0.322277928098039,0.400588235294118,2,4.22089882095098,14.1547165303922,2.99019607843137
0.644133975903614,1.07895752426506,0.150547590361446,0.329616374409639,0.405104052578313,2,6.33563965816868,14.2217825430121,2.93975903614458
0.645008467153285,0.803570249562044,0.151522810218978,0.329749966518248,0.404644990051095,2,6.44099221014599,14.1010911678832,2.94890510948905
0.654114285714286,1.22710512266667,0.186261120619048,0.338013647253968,0.409072355912698,2,8.98855827060318,14.0837926184524,2.88888888888889
0.883587326732673,7.22372012267327,0.506820814356436,0.463155763128713,0.48356435670297,2,57.4423395576238,11.7734975258911,2
0.926573282177778,10.5970144455111,0.473293555166667,0.485391086844444,0.482305974488889,2,50.0662811672222,12.8246290663111,2
0.92392439232,10.3458846692267,0.471399990293333,0.47841661956,0.481694112893333,2,50.1806071389333,12.6282466681067,2
0.89352,7.5,0.5232725,0.46902670975,0.48545454575,2,60.482045895,11.6785520275,2
0.795487612470588,6.10729052755882,0.394609190352941,0.431517551823529,0.468794748882353,2,38.8745138979706,14.2694668558235,2.20588235294118
0.843704073917355,7.87736353385124,0.460517767206612,0.472086624785124,0.489162206454546,2,48.2638025975207,14.5830920794876,2
0.748951428571429,4.52869801321429,0.324854285714286,0.407647542828571,0.4525585091,2,29.7783917038143,14.5079039936429,2.41428571428571
0.969269412,11.86140625,0.474743736,0.4962670955,0.4813241875,2,51.560903815,12.035921299,2
0.980490175135135,12.2150337837838,0.476070930810811,0.498143556297297,0.480547033162162,2,51.849625745946,11.7980872340541,2
0.964732054229508,11.7184093237705,0.474207056131148,0.495508308073771,0.481638446631148,2,51.4441528702459,12.1320946367377,2
1.04283852137143,14.1336569656571,0.4845274784,0.503069759342857,0.474744465771429,2,53.3395268648572,10.2789856517429,2
1.03082061796825,13.9686755952381,0.485964596396825,0.507334925444444,0.475888399,2,52.7060530690476,10.7847073604762,2
1.02996652252632,13.7743037280702,0.481923006175439,0.506417541333333,0.47712028245614,2,53.1227037338597,10.7493920003158,2
1.03554185418182,13.9254525575455,0.483156229212121,0.50443304169697,0.475947005590909,2,53.2055031534849,10.5264443888939,2
1.07840798364557,16.2156470733924,0.49742798186076,0.510102054759494,0.469815746189873,2,53.3923969712658,9.52475935925317,2
1.02924893751351,13.9272884322973,0.491106455162162,0.494608714621622,0.471663012581081,2,52.0868780498649,10.3883248286351,2
1.05733540145455,14.6368465909091,0.485160204363636,0.510994469636364,0.475224703454545,2,53.8269335154546,10.1692842438182,2
0.9029218531,9.381785845225,0.4599329593,0.4383457855,0.4696561941125,2,47.065129829525,11.7194330073875,2.05
0.93740828256,10.40341326344,0.48157848768,0.4370351914,0.4689847896,2,49.62009295,10.77503215332,2
0.9418104708,10.5907796995,0.4809631124,0.4435467741,0.47023840435,2,49.8534719985,10.88917537035,2
0.990605388173913,12.3928644969275,0.480560309449275,0.483094845362319,0.475329023594203,2,51.7617669331884,10.9823775450435,2
0.736562335402985,4.04608494924627,0.283673879343284,0.392884044947761,0.440525639619403,2,24.4594358808881,14.2081308986418,2.54477611940299
0.696834631323944,2.65313345985916,0.231107217915493,0.367371588619718,0.426618607098592,2,17.2574898842254,14.2423115070141,2.70422535211268
0.9075576472,9.72741698476667,0.4718624916,0.463487079683333,0.479537487933333,2,49.505916286,12.5372012019833,2
0.998234637767442,12.7742587209302,0.478169750511628,0.501110982674419,0.479318044906977,2,52.3062092646512,11.4219775499535,2
0.960046100444444,12.0239467592593,0.468092579111111,0.493080549796296,0.481106793351852,2,50.6513987098889,12.3172076729259,2
0.79337750592,11.99727175576,0.38642299776,0.42244308776,0.47617607332,2,37.84314839056,16.04614014124,2
0.723786086956522,14.6567412852609,0.303757608695652,0.403098310043478,0.471423130347826,2,27.6036153601304,18.7324144380435,2.04347826086957
0.757355294117647,15.7352941176471,0.420204482235294,0.392953181705882,0.461356005764706,2,28.3451915077647,18.3609498602941,2
0.874670041116279,8.84236613483721,0.464435169860465,0.475970082534884,0.486668027209302,2,49.0336578527907,13.8802240616512,2
0.903934473680672,9.76148041087395,0.467970580705882,0.480487783361345,0.484539636327731,2,49.7788382095798,13.2464244817731,2
0.903105319826087,10.2730134521304,0.461213850782609,0.479087272804348,0.483772271956522,2,48.9823188131305,13.3887110419348,2
0.942739111836735,10.9922103326122,0.47237856,0.487901560244898,0.482101473979592,2,50.7965466706123,12.4571311515306,2
0.892386405333333,9.43840277777778,0.465649993777778,0.483409864111111,0.486649133888889,2,49.5826239177778,13.6655250773333,2
0.863501736761905,8.32225020450794,0.467042257904762,0.454133311777778,0.482052820920635,2,48.3310054404762,13.3996596889206,2
0.90428891944186,11.4832890999535,0.44699068855814,0.474729150581395,0.481390912744186,2,47.2633845800465,13.5756346792326,2
0.852392789419355,8.02111633529032,0.464584271483871,0.458091364870968,0.484391648967742,2,48.1661072796774,13.844026935129,2
0.879723321882353,9.03931985294118,0.464152200941176,0.481292202470588,0.487526183882353,2,49.2567895817647,13.9339304055294,2
0.946948539096774,11.1579536290323,0.472103617290323,0.492534350903226,0.482870139677419,2,50.98656449,12.5090320733548,2
0.9028716864,9.71481854326667,0.468152492533333,0.4787462185,0.484191239333334,2,49.7189698433333,13.2127785249667,2
0.9388675296,10.8222278149,0.4730412388,0.48155728825,0.4808323135,2,50.578454765,12.33456373745,2
0.947418452210526,11.1727631578947,0.472159198736842,0.492612935,0.48283759331579,2,50.9986558442105,12.4990718465263,2
0.962232662237288,11.6396398305085,0.473911427389831,0.495090331949153,0.481811555474576,2,51.3798409091526,12.185071475322,2
1.09927158690909,15.9584848484848,0.490120427393939,0.518007504939394,0.472320187242424,2,54.9059952775758,9.28040945563636,2
0.672957197662921,2.04621757035955,0.217235437033708,0.341068988067416,0.407622247382023,2,9.57186438324719,13.4363329301573,2.87640449438202
0.671741084235294,2.3261894445098,0.28576012245098,0.34603053504902,0.40907757222549,2,11.5932855588922,13.310300409402,2.82352941176471
0.63972658824,0.60079145537,0.13856112472,0.3240036249,0.40071739284,2,4.71238556447,14.00482929088,2.99
0.660899113643836,1.30764089242466,0.154513012164384,0.332845180356164,0.403930919671233,2,6.99326020338356,13.7830197298904,2.94520547945206
0.771837600941177,7.82238643188235,0.437653920470588,0.311397982882353,0.450962900235294,2,38.5942118932941,11.8397187829608,2
0.869020641818182,7.96521024909091,0.480099425454545,0.391996323318182,0.464653637590909,2,47.1616082159091,11.0175784472727,2
0.896476374295082,9.08897767809836,0.477308188459016,0.427286622803279,0.471036234967213,2,48.5064910495082,11.5383278267869,2
0.901783182295082,7.51356588248088,0.492226701803279,0.45579153236612,0.477984094557377,2,54.8946465710929,10.8565697647268,2.01639344262295
0.909481603496296,7.69027705938519,0.534566703081481,0.469588604888889,0.483680965996296,2,62.6197915159259,11.0608325763259,2
